,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
1538,20621,I need an email to be sent to sdfa@fasd.com,email:sendemail,email,valid,email:sendemail,0.7362069606781005
1539,19374,Send an email to john asking him what time works for the meeting,email:sendemail,email,train_nlu,email:sendemail,1.0
1540,19184,"add mail id, subject , content",email:sendemail,email,test,email:addcontact,0.6420506477355957
1541,19872,mail x@x.org,email:sendemail,email,train_nlu,email:sendemail,1.0
1542,20620,Can you send an email to 234234@fsdfsd.com?,email:sendemail,email,valid,email:sendemail,0.9369907855987548
1543,19415,can you send email to my friend rohit which says 'I am busy tommorrow.',email:sendemail,email,valid,email:sendemail,0.9208562850952148
1544,19818,send an email to john (body),email:sendemail,email,train_nlu,email:sendemail,1.0
1545,19836,Compose an email to Bob,email:sendemail,email,test,email:sendemail,0.8863958835601806
1546,20347,hi send reply to victor cant able to attend meeting on 22/04/2017,email:sendemail,email,valid,email:sendemail,0.7869184494018555
1547,20825,put a mail to sandy,email:sendemail,email,train_ms,email:sendemail,0.550388240814209
1548,19614,send email to my uncle about situation of current weather.,email:sendemail,email,train_nlu,email:sendemail,1.0
1549,20005,I want to reply,email:sendemail,email,valid,email:sendemail,0.3739259600639343
1550,19503,Send an email to my brother and say wedding anniversary,email:sendemail,email,train_ms,email:sendemail,0.9839973449707032
1551,19643,Email dad how is the weather this week?,email:sendemail,email,train_nlu,email:sendemail,1.0
1552,20271,Open a new email to contact.,email:sendemail,email,train_nlu,email:sendemail,1.0
1553,19452,send mail to sil for cap,email:sendemail,email,train_nlu,email:sendemail,1.0
1554,19101,reply to Patrick that I am on my way,email:sendemail,email,train_ms,email:sendemail,0.4552525520324707
1555,19923,I need to edit Marie Jones' email address to read jonesm1980@yahoo.com.,email:sendemail,email,test,email:querycontact,0.3306828022003174
1556,20460,inbox this mail.,email:sendemail,email,valid,email:query,0.7599043846130371
1557,20039,Can you email Mary and let her know I am on my way?,email:sendemail,email,train_nlu,email:sendemail,1.0
1558,19871,send email to Tim,email:sendemail,email,train_nlu,email:sendemail,1.0
1559,20121,shoot an email to chris about work tomorrow,email:sendemail,email,train_nlu,email:sendemail,1.0
1560,19427,send a mail to Alex asking about the due payment.,email:sendemail,email,train_ms,email:sendemail,0.8176428318023683
1561,20114,Send email to mom saying Happy birthday,email:sendemail,email,test,email:sendemail,0.9697969436645508
1562,20081,send an email in response to this,email:sendemail,email,train_nlu,email:sendemail,1.0
1563,20561,Please send the email to abc@gmail.com instaed of xyz@gmail.com,email:sendemail,email,test,email:sendemail,0.9319569110870364
1564,19933,Send email to newmail@gmail.com,email:sendemail,email,train_ms,email:sendemail,0.96474347114563
1565,20542,Email to new contact.,email:sendemail,email,test,email:sendemail,0.6498257637023925
1566,20769,Please start an email for my sister.,email:sendemail,email,train_nlu,email:sendemail,1.0
1567,19682,send an email to fred from work he is in my contacts,email:sendemail,email,train_ms,email:sendemail,0.764126968383789
1568,19771,send email to [name] saying .... [contents],email:sendemail,email,train_ms,email:sendemail,0.9193449020385742
1569,20779,Send the email to Jill that is saved in my drafts folder.,email:sendemail,email,train_ms,email:sendemail,0.6850813865661621
1570,20520,Save email for later,email:sendemail,email,valid,email:addcontact,0.4315115928649902
1571,20706,Send a sorry for your loss email to Pat.,email:sendemail,email,train_ms,email:sendemail,0.8599229335784913
1572,19780,send email to [spell out email],email:sendemail,email,train_nlu,email:sendemail,1.0
1573,19244,pleas replay to the mail of Allen,email:sendemail,email,test,email:sendemail,0.3901706695556641
1574,19537,reply 'thank you' to john@gmail.com,email:sendemail,email,train_nlu,email:sendemail,1.0
1575,20066,email message to address,email:sendemail,email,train_nlu,email:sendemail,1.0
1576,20400,"PDA, send the email to this new email address",email:sendemail,email,train_ms,email:sendemail,0.7978136539459229
1577,19514,Just let me know next weeks weather in California,email:sendemail,email,valid,weather:query,0.6875890731811524
1578,20600,I need to send an email to,email:sendemail,email,valid,email:sendemail,0.9426311016082763
1579,19653,Pull up Kate's email and write that I will let her know.,email:sendemail,email,train_ms,email:sendemail,0.7405961990356447
1580,19450,send raj a mail for job,email:sendemail,email,train_ms,email:sendemail,0.8604363441467286
1581,19723,Please Send an email to toms principal in regards to the meeting we have tomorrow.,email:sendemail,email,valid,email:sendemail,0.9792619705200196
1582,20105,write and send email to my boss,email:sendemail,email,train_nlu,email:sendemail,1.0
1583,19992,Send email to new email address,email:sendemail,email,valid,email:sendemail,0.9385009288787842
1584,20196,email joejoe@gmail.com,email:sendemail,email,test,email:sendemail,0.8037724971771241
1585,19896,Please send Dad an email asking about the weather in New Jersey.,email:sendemail,email,train_ms,email:sendemail,0.9535036087036132
1586,19651,Reply to Amy's email that I will get back to her.,email:sendemail,email,valid,email:sendemail,0.916218423843384
1587,19533,send email 'how are you dad?' to dad,email:sendemail,email,train_ms,email:sendemail,0.954023551940918
1588,20544,Compose email to my mom...,email:sendemail,email,valid,email:sendemail,0.8264999389648438
1589,19464,Send a Hi to test2@gmail.com,email:sendemail,email,test,email:sendemail,0.7210521221160888
1590,19702,write an email to my family saying I love you all,email:sendemail,email,train_nlu,email:sendemail,1.0
1591,19486,Send an email to George Brown,email:sendemail,email,train_nlu,email:sendemail,1.0
1592,23127,it's wonderful.,general:affirm,general,valid,general:praise,0.6425595283508301
1593,23197,yes you've done your understanding correcly.,general:affirm,general,train_ms,general:affirm,0.8518881320953369
1594,22894,you've gotten my instructions correcly.,general:affirm,general,train_nlu,general:affirm,1.0
1595,23340,get it correcly.,general:affirm,general,train_ms,play:game,0.3163731575012207
1596,23358,you have understood it perfectly.,general:affirm,general,train_ms,general:affirm,0.7486352443695068
1597,23261,amazing response to command.,general:affirm,general,train_nlu,general:affirm,1.0
1598,23196,yeah that's confirmed.,general:affirm,general,test,general:affirm,0.6284005165100097
1599,23122,yeap you've got your understanding right.,general:affirm,general,train_nlu,general:affirm,1.0
1600,22976,yes you have understood command exactly.,general:affirm,general,test,general:affirm,0.9868662357330322
1601,22846,yeap get it right.,general:affirm,general,test,general:affirm,0.7657234191894531
1602,23303,yeap good response to command.,general:affirm,general,valid,general:affirm,0.9740663051605224
1603,23030,you've got it correcly.,general:affirm,general,test,general:affirm,0.6725824356079102
1604,23242,yes you understood my instructions correcly.,general:affirm,general,train_ms,general:affirm,0.9816882133483886
1605,22947,yeah you got your understanding perfectly.,general:affirm,general,test,general:affirm,0.9219162940979004
1606,23214,you got answer exactly.,general:affirm,general,test,general:affirm,0.9101786613464355
1607,22990,yeap you get it correcly.,general:affirm,general,train_ms,general:affirm,0.8647047996520996
1608,22873,yeah you've understood my instructions right.,general:affirm,general,train_ms,general:affirm,0.9444257259368898
1609,23125,you have done answer right.,general:affirm,general,train_ms,general:affirm,0.4410246133804321
1610,22910,yes right response.,general:affirm,general,valid,general:affirm,0.8142275333404541
1611,23262,you got the command perfectly.,general:affirm,general,train_ms,general:affirm,0.9496039390563966
1612,22995,yeap you get that perfectly.,general:affirm,general,train_ms,general:affirm,0.8687786102294923
1613,23038,you have understood my instructions perfectly.,general:affirm,general,train_ms,general:affirm,0.9450125217437744
1614,22875,yes that's excellent.,general:affirm,general,train_ms,general:praise,0.6168068408966065
1615,23294,yeap fantastic response to the command.,general:affirm,general,train_ms,general:affirm,0.9735721111297608
1616,23070,yeap it is confirmed.,general:affirm,general,train_nlu,general:affirm,1.0
1617,22984,excellent response to command.,general:affirm,general,valid,general:affirm,0.8562530040740968
1618,23151,yeah confirmed.,general:affirm,general,train_ms,general:affirm,0.8091676235198975
1619,23162,yes you've done your understanding perfectly.,general:affirm,general,train_ms,general:affirm,0.8718923568725587
1620,23210,yeah you got the answer perfectly.,general:affirm,general,train_nlu,general:affirm,1.0
1621,23302,yeap your understanding is confirmed.,general:affirm,general,train_ms,general:affirm,0.9300087451934816
1622,22993,yeah wonderful response.,general:affirm,general,test,general:affirm,0.6647689819335938
1623,23156,it's amazing.,general:affirm,general,valid,general:praise,0.4911575794219971
1624,23270,yeap you have understood my instructions exactly.,general:affirm,general,test,general:affirm,0.9888698101043704
1625,23089,it's confirmed.,general:affirm,general,test,general:affirm,0.507184100151062
1626,22977,yeah you've understood my instructions exactly.,general:affirm,general,train_nlu,general:affirm,1.0
1627,23234,yes it was perfect.,general:affirm,general,valid,general:affirm,0.8975589275360107
1628,23096,you've got my instructions right.,general:affirm,general,test,general:affirm,0.9288204193115236
1629,22838,you did it exactly.,general:affirm,general,valid,general:affirm,0.4825873613357544
1630,23328,you have understood my instructions exactly.,general:affirm,general,train_nlu,general:affirm,1.0
1631,22899,yeah you've understood my instructions perfectly.,general:affirm,general,valid,general:affirm,0.9694124698638916
1632,22915,yes correct response to the command.,general:affirm,general,valid,general:affirm,0.9503071308135986
1633,22883,got answer exactly.,general:affirm,general,test,general:affirm,0.8878623008728028
1634,22829,you have got the answer exactly.,general:affirm,general,train_nlu,general:affirm,1.0
1635,22936,yeah you have gotten my instructions perfectly.,general:affirm,general,valid,general:affirm,0.9772830009460448
1636,23204,command was perfect.,general:affirm,general,train_nlu,general:affirm,1.0
1637,22864,fantastic response to command.,general:affirm,general,valid,general:affirm,0.8638120174407959
1638,23347,yeah fantastic response to command.,general:affirm,general,test,general:affirm,0.9533916473388672
1639,23045,the command was wonderful.,general:affirm,general,valid,general:affirm,0.8168065547943115
1640,23047,right response to the command.,general:affirm,general,train_ms,general:affirm,0.782504415512085
1641,23329,you have gotten my instructions correcly.,general:affirm,general,test,general:affirm,1.0
